行政区划代码|单位名称
5116221300|街子镇
5116221400|万隆镇
5116221500|礼安镇
5116221600|华封镇
5116221700|宝箴塞镇
5116221800|鸣钟乡
5116221900|真静乡
5116222000|猛山乡
5116222100|双星乡
5116222200|石盘乡
5116222300|鼓匠乡
5116230100|鼎屏镇
5116230200|城北镇
5116230300|城南镇
5116230400|柑子镇
5116230500|观音桥镇
5116230600|牟家镇
5116230700|合流镇
5116230800|坛同镇
5116230900|高滩镇
5116231000|九龙镇
5116231100|御临镇
5116231200|袁市镇
5116231300|丰禾镇
5116231400|八耳镇
5116231500|石永镇
5116231600|兴仁镇
5116231700|王家镇
5116231800|石滓镇
5116231900|三古镇
5116232000|两河镇
5116232100|太和镇
5116232200|梁板镇
5116232300|椿木镇
5116232400|黎家镇
5116232500|复盛镇
5116810100|双河街道
5116810200|华龙街道
5116810300|古桥街道
5116810400|天池镇
5116810500|禄市镇
5116810600|永兴镇
5116810700|明月镇
5116810800|阳和镇
5116810900|高兴镇
5116811000|溪口镇
5116811100|庆华镇
5116811200|红岩乡
5117020100|东城街道
5117020200|西城街道
5117020300|翠屏街道
5117020400|凤西街道
5117020500|朝阳街道
5117020600|凤北街道
5117020700|罗江镇
5117020800|蒲家镇
5117020900|复兴镇
5117021000|双龙镇
5117021100|碑庙镇
5117021200|江陵镇
5117021300|东岳镇
5117021400|磐石镇
5117021500|北山镇
5117021600|金石镇
5117021700|梓桐镇
5117021800|青宁镇
5117021900|安云乡
5117030100|三里坪街道
5117030200|亭子镇
5117030300|麻柳镇
5117030400|大树镇
5117030500|南岳镇
5117030600|景市镇
5117030700|赵家镇
5117030800|河市镇
5117030900|石板街道
5117031000|渡市镇
5117031100|管村镇
5117031200|石梯镇
5117031300|石桥镇
5117031400|堡子镇
5117031500|福善镇
5117031600|万家镇
5117031700|百节镇
5117031800|金垭镇
5117031900|马家镇
5117032000|双庙镇
5117032100|桥湾镇
5117032200|赵固镇
5117032300|平滩镇
5117032400|木子镇
5117032500|大堰镇
5117032600|罐子镇
5117032700|翠屏街道
5117032800|明月江街道
5117032900|安仁乡
5117033000|斌郎街道
5117033100|幺塘乡
5117033200|龙会乡
5117033300|虎让乡
5117033400|米城乡
5117220100|东乡街道
5117220200|蒲江街道
5117220300|君塘镇
5117220400|清溪镇
5117220500|普光镇
5117220600|天生镇
5117220700|柏树镇
5117220800|芭蕉镇
5117220900|南坝镇
5117221000|五宝镇
5117221100|峰城镇
5117221200|土黄镇
5117221300|华景镇
5117221400|樊哙镇
5117221500|新华镇
5117221600|黄金镇
5117221700|胡家镇
5117221800|毛坝镇
5117221900|大成镇
5117222000|下八镇
5117222100|塔河镇
5117222200|茶河镇
5117222300|厂溪镇
5117222400|马渡关镇
5117222500|红峰镇
5117222600|白马镇
5117222700|桃花镇
5117222800|老君乡
5117222900|黄石乡
5117223000|庙安镇
5117223100|上峡镇
5117223200|南坪乡
5117223300|三墩土家族乡
5117223400|漆树土家族乡
5117223500|龙泉土家族乡
5117223600|渡口土家族乡
5117223700|石铁乡
5117230100|淙城街道办事处
5117230200|新宁镇
5117230300|普安镇
5117230400|回龙镇
5117230500|永兴镇
5117230600|讲治镇
5117230700|甘棠镇
5117230800|任市镇
5117230900|广福镇
5117231000|长岭镇
5117231100|八庙镇
5117231200|灵岩镇
5117231300|梅家乡
5117240100|竹阳街道
5117240200|东柳街道
5117240300|白塔街道
5117240400|乌木镇
5117240500|团坝镇
5117240600|杨家镇
5117240700|清河镇
5117240800|柏林镇
5117240900|石河镇
5117241000|石桥铺镇
5117241100|观音镇
5117241200|周家镇
5117241300|石子镇
5117241400|文星镇
5117241500|妈妈镇
5117241600|高穴镇
5117241700|欧家镇
5117241800|庙坝镇
5117241900|清水镇
5117242000|月华镇
5117242100|高明镇
5117242200|童家镇
5117242300|天城镇
5117242400|四合镇
5117242500|永胜镇
5117242600|朝阳乡
5117242700|中华乡
5117242800|安吉乡
5117242900|八渡乡
5117243000|杨通乡
5117243100|川主乡
5117250100|渠南街道
5117250200|渠江街道
5117250300|渠江镇
5117250400|天星街道
5117250500|临巴镇
5117250600|三汇镇
5117250700|涌兴镇
5117250800|有庆镇
5117250900|土溪镇
5117251000|文崇镇
5117251100|贵福镇
5117251200|岩峰镇
5117251300|静边镇
5117251400|清溪场镇
5117251500|宝城镇
5117251600|鲜渡镇
5117251700|琅琊镇
5117251800|李渡镇
5117251900|中滩镇
5117252000|三板镇
5117252100|丰乐镇
5117252200|李馥镇
5117252300|青龙镇
5117252400|卷硐镇
5117252500|望溪镇
5117252600|龙凤镇
5117252700|新市镇
5117252800|渠北镇
5117252900|定远镇
5117253000|东安镇
5117253100|报恩乡
5117253200|安北乡
5117253300|大义乡
5117253400|巨光乡
5117253500|万寿镇
5117253600|望江乡
5117253700|拱市乡
5117253800|合力镇
5117810100|古东关街道
5117810200|太平镇
5117810300|青花镇
5117810400|旧院镇
5117810500|罗文镇
5117810600|河口镇
5117810700|草坝镇
5117810800|竹峪镇
5117810900|大竹镇
5117811000|官渡镇
5117811100|黄钟镇
5117811200|白沙镇
5117811300|沙滩镇
5117811400|石塘镇
5117811500|八台镇
5117811600|石窝镇
5117811700|铁矿镇
5117811800|大沙镇
5117811900|魏家镇
5117812000|白果镇
5117812100|井溪镇
5117812200|黑宝山镇
5117812300|长坝镇
5117812400|鹰背镇
5117812500|固军镇
5117812600|蜂桶乡
5117812700|曾家乡
5117812800|玉带乡
5117812900|永宁镇
5117813000|紫溪乡
5117813100|庙子乡
5118020100|东城街道
5118020200|西城街道
5118020300|河北街道
5118020400|青江街道
5118020500|草坝镇
5118020600|大兴街道
5118020700|上里镇
5118020800|晏场镇
5118020900|多营镇
5118021000|碧峰峡镇
5118021100|姚桥镇
5118021200|八步镇
5118021300|周公山镇
5118021400|望鱼镇
5118030100|蒙阳街道
5118030200|百丈镇
5118030300|车岭镇
5118030400|永兴街道
5118030500|马岭镇
5118030600|新店镇
5118030700|蒙顶山镇
5118030800|黑竹镇
5118030900|红星镇
5118031000|前进镇
5118031100|中峰镇
5118031200|万古镇
5118031300|茅河镇
5118220100|严道街道
5118220200|花滩镇
5118220300|龙苍沟镇
5118220400|牛背山镇
5118220500|新添镇
5118220600|安靖乡
5118220700|民建彝族乡
5118220800|荥河镇
5118220900|泗坪乡
5118221000|宝峰彝族乡
5118221100|五宪镇
5118221200|青龙乡
5118230100|富林镇
5118230200|九襄镇
5118230300|乌斯河镇
5118230400|宜东镇
5118230500|富庄镇
5118230600|清溪镇
5118230700|大树镇
5118230800|皇木镇
5118230900|富泉镇
5118231000|唐家镇
5118231100|前域镇
5118231200|富乡乡
5118231300|安乐镇
5118231400|马烈乡
5118231500|河南乡
5118231600|晒经乡
5118231700|小堡藏族彝族乡
5118231800|片马彝族乡
5118231900|坭美彝族乡
5118232000|永利彝族乡
5118232100|顺河彝族乡
5118240100|新棉街道
5118240200|安顺场镇
5118240300|蟹螺藏族乡
5118240400|永和乡
5118240500|回隆镇
5118240600|栗子坪彝族乡
5118240700|美罗镇
5118240800|迎政乡
5118240900|丰乐乡
5118241000|新民藏族彝族乡
5118241100|王岗坪彝族藏族乡
5118241200|草科藏族乡
5118250100|城厢镇
5118250200|始阳镇
5118250300|小河镇
5118250400|思经镇
5118250500|喇叭河镇
5118250600|乐英乡
5118250700|仁义镇
5118250800|新华乡
5118250900|新场镇
5118251000|兴业乡
5118260100|芦阳街道
5118260200|飞仙关镇
5118260300|双石镇
5118260400|太平镇
5118260500|大川镇
5118260600|龙门镇
5118260700|思延镇
5118260800|宝盛乡
5118270100|穆坪镇
5118270200|灵关镇
5118270300|陇东镇
5118270400|硗碛藏族乡
5118270500|五龙乡
5118270600|大溪乡
5118270700|蜂桶寨乡
5119020100|东城街道
5119020200|西城街道
5119020300|回风街道
5119020400|宕梁街道
5119020500|玉堂街道
5119020600|江北街道
5119020700|兴文街道
5119020800|大茅坪镇
5119020900|清江镇
5119021000|水宁寺镇
5119021100|曾口镇
5119021200|梁永镇
5119021300|鼎山镇
5119021400|大罗镇
5119021500|化成镇
5119021600|三江镇
5119021700|枣林镇
5119021800|平梁镇
5119021900|天马山镇
5119022000|光辉镇
5119022100|凤溪镇
5119022200|大和乡
5119022300|白庙乡
5119030100|登科街道
5119030200|文治街道
5119030300|司城街道
5119030400|玉山镇
5119030500|茶坝镇
5119030600|花丛镇
5119030700|柳林镇
5119030800|下八庙镇
5119030900|渔溪镇
5119031000|雪山镇
5119031100|上八庙镇
5119031200|明阳镇
5119031300|兴隆镇
5119031400|群乐镇
5119031500|双胜镇
5119031600|关公镇
5119031700|尹家镇
5119031800|九镇
5119210100|壁州街道
5119210200|诺江镇
5119210300|民胜镇
5119210400|火炬镇
5119210500|广纳镇
5119210600|铁佛镇
5119210700|麻石镇
5119210800|至诚镇
5119210900|洪口镇
5119211000|沙溪镇
5119211100|瓦室镇
5119211200|永安镇
5119211300|铁溪镇
5119211400|涪阳镇
5119211500|诺水河镇
5119211600|毛浴镇
5119211700|两河口镇
5119211800|泥溪镇
5119211900|板桥口镇
5119212000|新场镇
5119212100|龙凤场镇
5119212200|空山镇
5119212300|三溪镇
5119212400|春在镇
5119212500|杨柏镇
5119212600|唱歌镇
5119212700|松溪乡
5119212800|胜利乡
5119212900|兴隆镇
5119213000|烟溪镇
5119213100|长坪镇
5119213200|青浴镇
5119213300|陈河镇
5119220100|南江镇
5119220200|沙河镇
5119220300|乐坝镇
5119220400|长赤镇
5119220500|正直镇
5119220600|大河镇
5119220700|光雾山镇
5119220800|东榆镇
5119220900|下两镇
5119221000|赶场镇
5119221100|杨坝镇
5119221200|关坝镇
5119221300|天池镇
5119221400|红光镇
5119221500|元潭镇
5119221600|八庙镇
5119221700|赤溪镇
5119221800|双流镇
5119221900|坪河镇
5119222000|仁和镇
5119222100|和平镇
5119222200|侯家镇
5119222300|桥亭镇
5119222400|高塔镇
5119222500|凤仪镇
5119222600|兴马镇
5119222700|关门镇
5119222800|燕山乡
5119222900|团结乡
5119223000|傅家乡
5119223100|红四乡
5119223200|朱公乡
5119223300|云顶镇
5119223400|高桥乡
5119223500|石滩乡
5119223600|北极乡
5119223700|关路镇
5119223800|贵民镇
5119223900|沙坝乡
5119224000|流坝乡
5119230100|江口镇
5119230200|响滩镇
5119230300|西兴镇
5119230400|佛楼镇
5119230500|白衣镇
5119230600|涵水镇
5119230700|岳家镇
5119230800|兰草镇
5119230900|驷马镇
5119231000|坦溪社区
5119231100|元山镇
5119231200|云台镇
5119231300|邱家镇
5119231400|笔山镇
5119231500|镇龙镇
5119231600|得胜镇
5119231700|鹿鸣社区
5119231800|青凤社区
5119231900|灵山镇
5119232000|望京镇
5119232100|土兴镇
5119232200|五木镇
5119232300|泥龙镇
5119232400|板庙镇
5119232500|龙岗镇
5119232600|青云镇
5119232700|大寨镇
5119232800|土垭镇
5119232900|澌岸镇
5119233000|元石社区
5119233100|粉壁镇
5119233200|澌滩社区
5119233300|高峰社区
5119233400|六门社区
5119233500|岩口镇
5119233600|喜神社区
5119233700|黑水社区
5119233800|南风社区
5119233900|福申社区
5119234000|三十二梁镇
5119234100|马鞍乡
5119234200|江家口镇
5119234300|双鹿社区
5120020100|莲花街道
5120020200|三贤祠街道
5120020300|资溪街道
5120020400|狮子山街道
5120020500|宝莲街道
5120020600|雁江镇
5120020700|松涛镇
5120020800|宝台镇
5120020900|临江镇
5120021000|保和镇
5120021100|老君镇
5120021200|中和镇
5120021300|丹山镇
5120021400|小院镇
5120021500|堪嘉镇
5120021600|伍隍镇
5120021700|石岭镇
5120021800|东峰镇
5120021900|南津镇
5120022000|丰裕镇
5120022100|迎接镇
5120022200|祥符镇
5120210100|岳城街道办事处
5120210200|岳阳镇
5120210300|鸳大镇
5120210400|石桥铺街道办事处
5120210500|通贤镇
5120210600|龙台镇
5120210700|姚市镇
5120210800|林凤镇
5120210900|毛家镇
5120211000|永清镇
5120211100|永顺镇
5120211200|石羊镇
5120211300|两板桥镇
5120211400|护龙镇
5120211500|李家镇
5120211600|元坝镇
5120211700|兴隆镇
5120211800|天林镇
5120211900|镇子镇
5120212000|文化镇
5120212100|周礼镇
5120212200|驯龙镇
5120212300|华严镇
5120212400|长河源镇
5120212500|护建镇
5120212600|忠义镇
5120212700|卧佛镇
5120212800|南薰镇
5120212900|思贤镇
5120213000|协和镇
5120213100|清流镇
5120213200|朝阳镇
5120213300|来凤乡
5120213400|天马乡
5120213500|云峰乡
5120213600|岳新乡
5120213700|东胜乡
5120213800|乾龙镇
5120213900|高升乡
5120214000|横庙乡
5120214100|白塔寺乡
5120214200|双龙街乡
5120214300|合义乡
5120214400|大平镇
5120214500|千佛乡
5120214600|拱桥乡
5120220100|南塔街道
5120220200|天池街道
5120220300|石佛镇
5120220400|回澜镇
5120220500|石湍镇
5120220600|童家镇
5120220700|宝林镇
5120220800|大佛镇
5120220900|良安镇
5120221000|金顺镇
5120221100|中和场镇
5120221200|劳动镇
5120221300|中天镇
5120221400|佛星镇
5120221500|蟠龙镇
5120221600|东山镇
5120221700|通旅镇
5120221800|高寺镇
5120221900|龙门镇
5120222000|双河场乡
5120222100|盛池镇
5132010100|马尔康镇
5132010200|松岗镇
5132010300|沙尔宗镇
5132010400|梭磨乡
5132010500|白湾乡
5132010600|党坝乡
5132010700|木尔宗乡
5132010800|脚木足乡
5132010900|龙尔甲乡
5132011000|大藏乡
5132011100|康山乡
5132011200|草登乡
5132011300|日部乡
5132210100|威州镇
5132210200|绵虒镇
5132210300|映秀镇
5132210400|卧龙镇
5132210500|漩口镇
5132210600|水磨镇
5132210700|三江镇
5132210800|耿达镇
5132210900|灞州镇
5132220100|杂谷脑镇
5132220200|米亚罗镇
5132220300|古尔沟镇
5132220400|薛城镇
5132220500|桃坪镇
5132220600|朴头镇
5132220700|夹壁乡
5132220800|甘堡乡
5132220900|蒲溪乡
5132221000|上孟乡
5132221100|下孟乡
5132221200|通化乡
5132230100|凤仪镇
5132230200|南新镇
5132230300|叠溪镇
5132230400|赤不苏镇
5132230500|富顺镇
5132230600|土门镇
5132230700|渭门镇
5132230800|沟口镇
5132230900|黑虎镇
5132231000|沙坝镇
5132231100|洼底镇
5132240100|进安镇
5132240200|川主寺镇
5132240300|青云镇
5132240400|毛儿盖镇
5132240500|镇江关镇
5132240600|十里回族乡
5132240700|安宏乡
5132240800|镇坪乡
5132240900|岷江乡
5132241000|大姓乡
5132241100|白羊乡
5132241200|红土镇
5132241300|小姓乡
5132241400|燕云乡
5132241500|小河镇
5132241600|黄龙乡
5132241700|下八寨乡
5132250100|漳扎镇
5132250200|双河镇
5132250300|南坪镇
5132250400|永和乡
5132250500|白河乡
5132250600|保华乡
5132250700|勿角镇
5132250800|郭元乡
5132250900|草地乡
5132251000|黑河镇
5132251100|玉瓦乡
5132251200|大录乡
5132260100|观音桥镇
5132260200|安宁镇
5132260300|勒乌镇
5132260400|沙耳乡
5132260500|庆宁乡
5132260600|咯尔乡
5132260700|河东乡
5132260800|河西乡
5132260900|集沐乡
5132261000|撒瓦脚乡
5132261100|卡拉脚乡
5132261200|俄热乡
5132261300|二嘎里乡
5132261400|阿科里乡
5132261500|卡撒乡
5132261600|曾达乡
5132261700|独松乡
5132261800|马奈镇
5132261900|毛日乡
5132270100|美兴镇
5132270200|四姑娘山镇
5132270300|两河口镇
5132270400|达维镇
5132270500|沃日镇
5132270600|崇德乡
5132270700|新桥乡
5132270800|美沃乡
5132270900|沙龙乡
5132271000|宅垄镇
5132271100|日尔乡
5132271200|结斯乡
5132271300|木坡乡
5132271400|抚边乡
5132271500|八角镇
5132271600|窝底乡
5132271700|汗牛乡
5132271800|潘安乡
5132280100|芦花镇
5132280200|卡龙镇
5132280300|色尔古镇
5132280400|沙石多镇
5132280500|西尔镇
5132280600|瓦钵乡
5132280700|石碉楼乡
5132280800|龙坝乡
5132280900|洛多乡
5132281000|木苏镇
5132281100|维古乡
5132281200|知木林镇
5132281300|扎窝镇
5132281400|晴朗乡
5132281500|慈坝乡
5132300100|南木达镇
5132300200|中壤塘镇
5132300300|蒲西乡
5132300400|宗科乡
5132300500|石里乡
5132300600|吾依乡
5132300700|岗木达镇
5132300800|上杜柯乡
5132300900|茸木达乡
5132301000|尕多乡
5132301100|上壤塘乡
5132310100|阿坝镇
5132310200|贾洛镇
5132310300|麦尔玛镇
5132310400|哇尔玛乡
5132310500|麦昆乡
5132310600|河支乡
5132310700|龙藏乡
5132310800|求吉玛乡
5132310900|甲尔多乡
5132311000|各莫乡
5132311100|德格乡
5132311200|四洼乡
5132311300|安斗乡
5132311400|柯河乡
5132311500|垮沙乡
5132311600|安羌乡
5132311700|查理乡
5132311800|茸安乡
5132311900|洛尔达乡
5132320100|达扎寺镇
5132320200|唐克镇
5132320300|红星镇
5132320400|辖曼镇
5132320500|班佑乡
5132320600|阿西乡
5132320700|麦溪乡
5132320800|嫩哇乡
5132320900|降扎乡
5132321000|占哇乡
5132321100|崇尔乡
5132321200|冻列乡
5132321300|热尔乡
5132321400|巴西乡
5132321500|阿西茸乡
5132321600|求吉乡
5132321700|包座乡
5132330100|邛溪镇
5132330200|刷经寺镇
5132330300|瓦切镇
5132330400|安曲镇
5132330500|色地镇
5132330600|龙日乡
5132330700|江茸乡
5132330800|阿木乡
5132330900|麦洼乡
5132331000|查尔玛乡
5133010100|榆林街道
5133010200|炉城街道
5133010300|姑咱镇
5133010400|新都桥镇
5133010500|塔公镇
5133010600|沙德镇
5133010700|金汤镇
5133010800|雅拉乡
5133010900|鱼通镇
5133011000|麦崩乡
5133011100|捧塔乡
5133011200|贡嘎山镇
5133011300|普沙绒乡
5133011400|吉居乡
5133011500|呷巴乡
5133011600|甲根坝镇
5133011700|孔玉乡
5133220100|泸桥镇
5133220200|冷碛镇
5133220300|兴隆镇
5133220400|烹坝镇
5133220500|得妥镇
5133220600|燕子沟镇
5133220700|磨西镇
5133220800|岚安乡
5133220900|德威镇
5133230100|章谷镇
5133230200|巴底镇
5133230300|革什扎镇
